ts,profile,severity,category,event,symbol,operation_id,signal_id,order_id,exception_type,error_code,message,reason,retryable,attempt,hostname,dry_run
1779545632,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779459202&to=1779545602&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779545664,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779459233&to=1779545633&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
1779545696,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779459265&to=1779545665&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779545795,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.com: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T14%3A16%3A06&Signature=WJfm2GH9iqYLDfvRIQdXt8ikTet74gYHVPdm22258kY%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779545954,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779459524&to=1779545924&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.com,0
1779545986,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779459555&to=1779545955&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.vn,0
1779546017,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779459587&to=1779545987&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.com,0
1779546049,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779459619&to=1779546019&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779546148,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.vn: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T14%3A21%3A59&Signature=o2YL12e%2BMEUwzKD1Y6KWWuTa2fKvvoCetgWPXcqGS3A%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779546308,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779459877&to=1779546277&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.vn,0
1779546339,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779459908&to=1779546308&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779546371,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779459940&to=1779546340&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
1779546403,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779459972&to=1779546372&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779546503,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.com: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T14%3A27%3A53&Signature=GTk93Ayv6sJzA1bIq%2BNtEoscLBhBMA7Ddhrj9LSR5nA%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779546662,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779460231&to=1779546631&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.com,0
1779546693,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779460263&to=1779546663&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.vn,0
1779546725,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779460294&to=1779546694&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.com,0
1779546757,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779460327&to=1779546727&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779546857,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.vn: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T14%3A33%3A48&Signature=ey%2B6LY03e5Ou7izN%2BiTgtqAFOswO4SncFDpLVIttGVg%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779547017,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779460586&to=1779546986&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.vn,0
1779547048,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779460617&to=1779547017&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779547080,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779460649&to=1779547049&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
1779547112,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779460681&to=1779547081&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779547211,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.com: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T14%3A39%3A42&Signature=t9t%2FZ9aofF9%2Fbrtkzq%2FFQ1jb%2F0kod5kb9988onpp2D8%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779547370,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779460940&to=1779547340&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.com,0
1779547402,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779460971&to=1779547371&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.vn,0
1779547433,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779461003&to=1779547403&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.com,0
1779547465,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779461035&to=1779547435&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779547565,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.vn: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T14%3A45%3A36&Signature=rTB3HyTuxUsH2nka2tHy%2FY3ZbuUaiSC7PBvtP9%2FB1NI%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779547725,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779461294&to=1779547694&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.vn,0
1779547756,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779461326&to=1779547726&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779547788,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779461357&to=1779547757&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
1779547820,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779461390&to=1779547790&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779547919,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.com: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T14%3A51%3A30&Signature=NCbQa%2FZnKiw3MjR21iFIsZsDXmFmq5RPtlEbE0s8T%2BM%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779548079,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779461648&to=1779548048&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.com,0
1779548110,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779461679&to=1779548079&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.vn,0
1779548142,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779461711&to=1779548111&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.com,0
1779548174,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779461743&to=1779548143&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779548273,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.vn: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T14%3A57%3A24&Signature=ldRi5im4zxhbRT3UI5tNnUtqjLqoFXndHNuFExQXV8I%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779548274,short,warning,io,macro_context_stale,XAUT/USDT:USDT,,,,,,Gold/BTC macro context neutral: macro_context_stale,regime=neutral;gold_rsi=0.0000;btc_rsi=0.0000;rsi_spread=0.0000;reason=macro_context_stale,0,,,0
1779548433,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779462002&to=1779548402&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.vn,0
1779548464,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779462033&to=1779548433&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779548496,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779462065&to=1779548465&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
1779548529,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779462098&to=1779548498&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779548629,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.com: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T15%3A03%3A19&Signature=hggltar5nFBc4wgkpRUprPmmLEFDpNcwqGmDIDkC4o8%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779548789,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779462358&to=1779548758&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.com,0
1779548820,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779462389&to=1779548789&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.vn,0
1779548852,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779462421&to=1779548821&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.com,0
1779548884,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779462453&to=1779548853&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779548983,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.vn: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T15%3A09%3A14&Signature=89%2FL%2B7djnFrtTuakjuZOh5EwdBaybOFrNX%2FLtcZiTt0%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779549143,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779462712&to=1779549112&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.vn,0
1779549174,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779462744&to=1779549144&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779549206,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779462775&to=1779549175&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
1779549238,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779462808&to=1779549208&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779549338,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.com: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T15%3A15%3A08&Signature=EMIf57xdjN9aZyMlVDp%2F7y%2FW9NhgyK9I14tYSLZudnU%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779549499,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779463068&to=1779549468&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.com,0
1779549532,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779463100&to=1779549500&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.vn,0
1779549564,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779463133&to=1779549533&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.com,0
1779549596,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779463165&to=1779549565&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779549696,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.vn: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T15%3A21%3A06&Signature=YFJ%2BVxwBixFydhY%2Fwb6T%2FgoM2T2ClsS9%2Bhzump0h7Tw%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779549856,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779463425&to=1779549825&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.vn,0
1779549887,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779463456&to=1779549856&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779549918,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779463488&to=1779549888&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
1779549950,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779463520&to=1779549920&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779550050,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.com: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T15%3A27%3A01&Signature=RCdFhtr%2F6rD86fRcz2%2BgF0VQmD30YP08NhYgU7vECi8%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779550210,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779463779&to=1779550179&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.com,0
1779550241,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779463810&to=1779550210&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.vn,0
1779550272,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779463842&to=1779550242&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.com,0
1779550305,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779463874&to=1779550274&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779550404,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.vn: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T15%3A32%3A55&Signature=HBTW3yuwi9G0T2%2BDpJv0npzGaMeUt0p3ALtJbyDvIDc%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779550563,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779464133&to=1779550533&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.vn,0
1779550595,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779464164&to=1779550564&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779550627,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779464196&to=1779550596&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
